Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
21,1,12.2766,4.69849,59.1846,-12987.7,-479.247,-3922.67,-196.902,80.5565,1.22269e-06,0,0,0,0,0,0,205,300,0
22,0,13.8025,4.39331,64.0674,-12987.7,-235.107,-3648.01,-201.33,97.2811,5.54106e-07,0,0,0,0,0,0,205,300,0
22,1,16.2439,5.61402,64.0674,-12621.5,-1333.74,-3922.67,-184.182,102.997,3.14339e-06,0,0,0,0,0,0,205,300,0
23,0,14.4128,6.52954,61.0156,-12987.7,-1089.6,-3831.12,-187.142,87.1419,2.69644e-06,0,0,0,0,0,0,205,300,0
23,1,14.1077,5.61402,59.1846,-12255.2,-723.388,-3922.67,-192.777,92.9317,1.84556e-06,0,0,0,0,0,0,205,300,0
24,0,13.8025,6.83472,62.8467,-12804.6,-845.458,-3922.67,-191.547,96.2571,2.0313e-06,0,0,0,0,0,0,205,300,0
24,1,14.1077,7.75025,63.457,-12987.7,-235.107,-3922.67,-201.295,95.3313,5.59436e-07,0,0,0,0,0,0,205,300,0
25,0,13.1921,5.30884,62.8467,-12987.7,-113.036,-4105.78,-203.201,93.3436,2.71582e-07,0,0,0,0,0,0,205,300,0
25,1,12.5818,6.52954,64.6777,-11156.6,-235.107,-4105.78,-201.365,127.505,5.48877e-07,0,0,0,0,0,0,205,300,0
26,0,13.8025,6.22437,61.626,-12987.7,-845.458,-3922.67,-191.281,89.2501,2.07154e-06,0,0,0,0,0,0,205,300,0
26,1,14.4128,6.52954,59.7949,-12804.6,-113.036,-3739.57,-203.11,85.8587,2.85443e-07,0,0,0,0,0,0,205,300,0
27,0,13.4973,5.30884,64.0674,-12438.4,9.03388,-4105.78,-205.141,105.855,-2.12913e-08,0,0,0,0,0,0,205,300,0
27,1,12.8869,3.78296,60.4053,-12987.7,-479.247,-3739.57,-197.066,84.9911,1.19798e-06,0,0,0,0,0,0,205,300,0
28,0,13.8025,4.69849,62.8467,-12987.7,-479.247,-3922.67,-197.374,93.3436,1.15144e-06,0,0,0,0,0,0,205,300,0
28,1,13.4973,6.22437,63.457,-12621.5,-845.458,-4105.78,-191.677,101.102,2.01177e-06,0,0,0,0,0,0,205,300,0
29,0,14.1077,5.30884,61.626,-12621.5,-601.318,-3739.57,-195.242,95.1926,1.47335e-06,0,0,0,0,0,0,205,300,0
29,1,15.6335,3.17261,60.4053,-11889,-845.458,-4014.22,-191.004,103.179,2.1134e-06,0,0,0,0,0,0,205,300,0
30,0,13.8025,6.52954,61.626,-12987.7,-1455.81,-3739.57,-181.377,89.2501,3.56702e-06,0,0,0,0,0,0,205,300,0
30,1,14.718,6.22437,64.6777,-13170.8,9.03388,-3922.67,-205.14,96.3631,-2.10904e-08,0,0,0,0,0,0,205,300,0
31,0,14.1077,4.08814,61.626,-12804.6,9.03388,-3922.67,-205.147,92.2213,-2.21348e-08,0,0,0,0,0,0,205,300,0
31,1,13.1921,5.30884,63.457,-12987.7,-1089.6,-3739.57,-187.829,95.3313,2.5927e-06,0,0,0,0,0,0,205,300,0
32,0,12.8869,5.61402,60.4053,-11889,-601.318,-3556.46,-195.045,103.179,1.50312e-06,0,0,0,0,0,0,205,300,0
32,1,14.1077,6.22437,59.7949,-12255.2,-601.318,-3922.67,-194.944,95.0453,1.51846e-06,0,0,0,0,0,0,205,300,0
33,0,12.8869,5.61402,63.457,-13353.9,-601.318,-3922.67,-195.524,89.5603,1.43083e-06,0,0,0,0,0,0,205,300,0
33,1,13.4973,4.69849,61.626,-12621.5,9.03388,-4014.22,-205.147,95.1926,-2.21348e-08,0,0,0,0,0,0,205,300,0
34,0,14.718,5.91919,64.6777,-12621.5,-967.529,-4105.78,-190.041,104.856,2.25878e-06,0,0,0,0,0,0,205,300,0
34,1,12.8869,6.52954,61.0156,-12438.4,-845.458,-3648.01,-191.144,96.1448,2.09226e-06,0,0,0,0,0,0,205,300,0
