Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
15,1,14.718,8.97095,65.2881,-12255.2,-845.458,-3831.12,-192.05,112.29,1.95534e-06,-3.96131,-0.292973,870.813,-28946.4,-17714.1,520.562,225.342,266.759,3.07156e-06
16,0,15.3284,6.52954,65.2881,-13170.8,-1577.88,-3831.12,-180.832,98.2668,3.64926e-06,-3.04578,-0.903324,868.372,-29312.6,-17714.1,886.773,225.399,266.244,3.0802e-06
16,1,14.718,5.91919,65.8984,-11705.9,-357.177,-3922.67,-199.58,122.364,8.18415e-07,-4.57166,-1.51368,870.203,-29495.7,-17714.1,703.667,225.356,266.105,3.07372e-06
17,0,15.3284,6.52954,61.626,-13537,-967.529,-4014.22,-189.3,80.3364,2.37064e-06,-3.35096,-1.2085,870.203,-28763.3,-17836.2,337.456,225.497,266.946,3.0949e-06
17,1,13.8025,7.75025,61.626,-12072.1,-479.247,-3739.57,-197.223,104.106,1.17425e-06,-3.04578,-0.903324,872.644,-28946.4,-17836.2,703.667,225.439,266.829,3.08624e-06
18,0,12.5818,5.61402,69.5605,-12255.2,-967.529,-4288.88,-191.091,123.819,2.10022e-06,-2.13025,-2.12403,867.761,-28946.4,-16737.6,703.667,224.288,266.642,2.91244e-06
18,1,14.4128,4.39331,65.2881,-12621.5,-723.388,-3922.67,-193.92,106.681,1.67302e-06,-2.74061,-2.12403,867.761,-29861.9,-17958.3,703.667,225.695,265.587,3.12485e-06
19,0,14.4128,5.30884,64.6777,-12438.4,-357.177,-3922.67,-199.478,107.687,8.33861e-07,-3.96131,-0.903324,872.034,-29312.6,-17836.2,703.667,225.454,266.386,3.0884e-06
19,1,14.718,3.47779,65.2881,-12438.4,-1455.81,-3739.57,-182.702,109.485,3.36694e-06,-3.35096,-1.51368,870.203,-28946.4,-17714.1,703.667,225.356,266.736,3.07372e-06
20,0,16.2439,4.39331,63.457,-12621.5,-967.529,-4014.22,-189.753,101.102,2.30223e-06,-2.74061,-0.598148,870.813,-29312.6,-17836.2,520.562,225.482,266.339,3.09273e-06
20,1,13.8025,7.1399,63.457,-12438.4,-601.318,-3922.67,-195.524,103.988,1.43083e-06,-1.82508,0.0122031,872.034,-29495.7,-18202.4,1344.54,225.874,266.176,3.15181e-06
21,0,14.4128,5.30884,64.0674,-12072.1,-601.318,-3831.12,-195.614,111.571,1.4172e-06,-3.04578,-1.51368,873.254,-29495.7,-17714.1,1436.09,225.285,266.223,3.06298e-06
21,1,14.1077,4.08814,62.2363,-12438.4,-113.036,-3739.57,-203.184,100.143,2.74245e-07,-3.35096,-2.12403,873.254,-29495.7,-17592.1,795.22,225.145,266.223,3.04187e-06
22,0,15.3284,4.69849,61.0156,-13170.8,-1089.6,-3922.67,-187.142,84.1409,2.69644e-06,-3.65613,-0.903324,870.203,-29861.9,-18080.3,703.667,225.777,265.684,3.13726e-06
22,1,14.4128,6.52954,60.4053,-12987.7,-967.529,-4105.78,-188.983,84.9911,2.41854e-06,-2.13026,-1.2085,872.644,-28946.4,-18202.4,886.773,225.859,266.829,3.14961e-06
23,0,13.1921,3.17261,61.626,-12804.6,-479.247,-3922.67,-197.223,92.2213,1.17425e-06,-3.35096,-1.51368,870.813,-28763.3,-18202.4,520.562,225.903,266.97,3.15623e-06
23,1,13.4973,7.75025,65.8984,-12987.7,-601.318,-4105.78,-195.875,102.914,1.37782e-06,-2.74061,-1.2085,871.423,-28946.4,-18080.3,703.667,225.748,266.783,3.13287e-06
24,0,13.1921,5.30884,62.2363,-13353.9,-845.458,-3648.01,-191.415,85.4327,2.05122e-06,-3.35096,-1.51368,870.813,-29312.6,-17958.3,703.667,225.622,266.339,3.1139e-06
