Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
6,0,14.718,4.39331,61.626,-12621.5,-723.388,-3831.12,-193.262,95.1926,1.77244e-06,-4.26648,-0.598148,834.192,-22720.8,-12587.2,429.01,220.089,272.763,2.27838e-06
6,1,15.0232,5.91919,62.2363,-12621.5,-479.247,-3739.57,-197.3,97.2011,1.16273e-06,-4.57166,-0.598148,834.192,-23087,-12587.2,703.668,220.089,272.324,2.27838e-06
7,0,13.8025,5.61402,61.626,-12621.5,-479.247,-3739.57,-197.223,95.1926,1.17425e-06,-3.65613,-2.12403,834.802,-22903.9,-12343,520.563,219.786,272.564,2.23256e-06
7,1,13.4973,5.30884,62.8467,-12987.7,-967.529,-4014.22,-189.605,93.3436,2.32459e-06,-4.87683,-0.292973,829.309,-22903.9,-12098.9,703.668,219.589,272.382,2.2029e-06
8,0,15.0232,7.1399,59.7949,-12255.2,-113.036,-4105.78,-203.11,95.0453,2.85443e-07,-3.65613,-0.292973,832.361,-22720.8,-12709.2,337.457,220.269,272.703,2.30554e-06
8,1,16.2439,6.22437,62.8467,-13353.9,-113.036,-4014.22,-203.201,87.5165,2.71582e-07,-3.65613,-0.292973,832.361,-23270.1,-12587.2,612.115,220.122,272.043,2.2834e-06
9,0,13.1921,6.52954,64.0674,-13170.8,-967.529,-3922.67,-189.898,94.4231,2.2803e-06,-3.35095,-0.292973,829.309,-23270.1,-12709.2,429.01,220.325,271.94,2.31402e-06
9,1,14.4128,6.22437,64.0674,-12621.5,-1089.6,-3556.46,-187.993,102.997,2.568e-06,-4.57166,-1.2085,832.971,-23270.1,-13075.5,703.668,220.697,272.064,2.37024e-06
10,0,13.1921,6.52954,64.0674,-12987.7,-1089.6,-4197.33,-187.993,97.2811,2.568e-06,-3.65613,0.0122031,834.192,-22537.7,-13563.7,795.221,221.26,272.983,2.45515e-06
10,1,13.8025,6.83472,61.0156,-13170.8,-723.388,-3922.67,-193.144,84.1409,1.79017e-06,-2.7406,-1.2085,831.14,-22903.9,-12831.3,520.563,220.438,272.443,2.3311e-06
11,0,13.8025,5.61402,64.6777,-12438.4,-479.247,-3922.67,-197.59,107.687,1.11884e-06,-2.7406,-0.292973,831.75,-23087,-12709.2,520.563,220.28,272.243,2.30723e-06
11,1,14.718,5.61402,62.8467,-12804.6,-601.318,-3739.57,-195.432,96.2571,1.44473e-06,-3.35095,0.317379,829.919,-22720.8,-12953.4,703.668,220.608,272.623,2.35674e-06
12,0,13.1921,7.1399,63.457,-12804.6,-357.177,-3739.57,-199.371,98.2168,8.49902e-07,-3.9613,-0.292973,832.361,-22903.9,-12953.4,337.457,220.562,272.483,2.34983e-06
12,1,14.4128,8.05542,59.1846,-13537,-357.177,-4105.78,-198.965,71.2751,9.11255e-07,-3.35095,-0.903324,830.53,-22903.9,-13563.7,703.668,221.331,272.423,2.46598e-06
13,0,13.4973,7.1399,59.7949,-12438.4,131.104,-3922.67,-207.193,91.9831,-3.31068e-07,-3.35095,-1.2085,830.53,-23270.1,-13075.5,520.563,220.743,271.982,2.3772e-06
13,1,14.4128,5.91919,59.7949,-12072.1,-1089.6,-3739.57,-186.778,98.1076,2.75149e-06,-3.65613,-0.598148,834.192,-22903.9,-12953.4,520.563,220.528,272.544,2.34467e-06
14,0,14.1077,5.91919,62.2363,-12804.6,-845.458,-3739.57,-191.415,94.259,2.05122e-06,-2.7406,-0.598148,832.361,-23270.1,-12953.4,245.904,220.562,272.043,2.34983e-06
14,1,14.1077,5.91919,64.0674,-12621.5,-479.247,-3373.35,-197.52,102.997,1.1295e-06,-3.65613,-0.598148,831.14,-23087,-13197.5,612.115,220.879,272.222,2.39763e-06
15,0,13.1921,4.69849,58.5742,-12621.5,-479.247,-3922.67,-196.818,84.522,1.23543e-06,-3.9613,0.0122031,834.802,-23270.1,-13075.5,337.457,220.663,272.125,2.36504e-06
15,1,14.4128,6.52954,61.626,-11705.9,-479.247,-3831.12,-197.223,110.049,1.17425e-06,-4.87683,-1.2085,831.75,-23270.1,-12953.4,429.01,220.574,272.023,2.35155e-06
16,0,15.6335,6.83472,64.6777,-12438.4,-479.247,-3922.67,-197.59,107.687,1.11884e-06,-2.7406,-0.292973,834.192,-22903.9,-13197.5,245.905,220.821,272.544,2.38886e-06
16,1,13.8025,5.30884,61.626,-12255.2,-357.177,-3739.57,-199.204,101.135,8.75154e-07,-2.13025,0.0122031,835.413,-23270.1,-13075.5,520.563,220.651,272.145,2.36331e-06
17,0,14.4128,6.83472,57.3535,-13353.9,-723.388,-3556.46,-192.387,67.1655,1.90448e-06,-3.65613,-0.292973,830.53,-23453.2,-13441.7,978.326,221.184,271.761,2.44378e-06
17,1,15.6335,6.52954,66.5088,-12255.2,-479.247,-3648.01,-197.794,115.735,1.08804e-06,-3.65613,-0.903324,834.192,-23636.4,-12587.2,337.457,220.089,271.666,2.27838e-06
18,0,13.8025,4.69849,64.6777,-12438.4,-1333.74,-3831.12,-184.379,107.687,3.11373e-06,-3.35095,-0.292973,831.14,-22720.8,-13563.7,703.668,221.319,272.663,2.46417e-06
18,1,15.0232,5.30884,63.457,-12621.5,-967.529,-3922.67,-189.753,101.102,2.30223e-06,-3.35095,-0.903324,832.361,-22720.8,-13441.7,612.115,221.149,272.703,2.43841e-06
19,0,14.1077,6.83472,60.4053,-12621.5,-357.177,-3922.67,-199.087,91.0537,8.9284e-07,-3.65613,-0.292973,834.802,-22537.7,-13319.6,520.563,220.955,273.002,2.4092e-06
19,1,14.4128,6.52954,59.7949,-11705.9,-845.458,-3373.35,-190.861,104.232,2.13497e-06,-3.04578,-1.2085,831.75,-23270.1,-13685.8,1069.88,221.454,272.023,2.48452e-06
20,0,14.718,6.22437,63.457,-12621.5,619.385,-3831.12,-214.761,101.102,-1.47383e-06,-3.04578,0.317379,831.14,-22903.9,-13319.6,795.221,221.026,272.443,2.41981e-06
20,1,14.1077,5.91919,62.8467,-12621.5,-1455.81,-4014.22,-181.836,99.1706,3.49774e-06,-3.65613,-2.12403,829.919,-23270.1,-13563.7,520.563,221.343,271.961,2.46779e-06
21,0,14.4128,5.00367,59.1846,-12255.2,-601.318,-3648.01,-194.84,92.9317,1.53412e-06,-3.04578,-0.598148,828.088,-22720.8,-13563.7,429.01,221.38,272.562,2.47325e-06
21,1,13.8025,6.22437,65.8984,-12438.4,-967.529,-3739.57,-190.318,111.25,2.21694e-06,-2.7406,-0.292973,832.971,-22903.9,-13685.8,520.563,221.43,272.503,2.48088e-06
22,0,14.4128,5.91919,62.8467,-11156.6,-845.458,-3648.01,-191.547,122.479,2.0313e-06,-3.65613,-0.598148,832.971,-23270.1,-13685.8,795.221,221.43,272.064,2.48088e-06
22,1,14.4128,8.97095,62.2363,-11889,-357.177,-3648.01,-199.261,108.97,8.66572e-07,-4.26648,-1.2085,832.361,-23087,-13807.9,795.221,221.589,272.263,2.50484e-06
23,0,15.0232,4.69849,60.4053,-12255.2,-479.247,-3831.12,-197.066,97.1163,1.19798e-06,-2.7406,-1.51368,831.14,-23453.2,-13563.7,154.352,221.319,271.782,2.46417e-06
23,1,14.4128,4.39331,60.4053,-12438.4,-357.177,-3831.12,-199.087,94.085,8.9284e-07,-3.04578,0.317379,830.53,-23270.1,-13685.8,62.799,221.478,271.982,2.48817e-06
24,0,13.8025,5.00367,62.8467,-12621.5,-723.388,-3648.01,-193.49,99.1706,1.73802e-06,-4.26648,0.0122031,834.192,-23270.1,-13685.8,703.668,221.406,272.105,2.47725e-06
24,1,14.4128,5.91919,61.0156,-12987.7,9.03388,-4105.78,-205.148,87.1419,-2.23562e-08,-1.82507,-0.598148,832.361,-23087,-13929.9,886.774,221.735,272.263,2.52698e-06
25,0,15.9387,5.61402,63.457,-12621.5,253.175,-3831.12,-208.99,101.102,-6.02428e-07,-2.43542,-1.2085,828.088,-23087,-13929.9,520.563,221.822,272.12,2.54002e-06
25,1,12.2766,7.44507,61.626,-13353.9,-601.318,-3922.67,-195.242,83.3076,1.47335e-06,-2.7406,-1.81885,830.53,-24002.6,-13929.9,520.563,221.772,271.1,2.53256e-06
26,0,14.4128,5.00367,65.8984,-12438.4,253.175,-4014.22,-208.842,111.25,-5.80109e-07,-3.35095,0.0122031,831.14,-23453.2,-13807.9,520.563,221.613,271.782,2.50852e-06
26,1,13.4973,5.61402,64.0674,-13170.8,-845.458,-3831.12,-191.804,94.4231,1.9926e-06,-2.7406,0.0122031,833.581,-23453.2,-13929.9,1161.43,221.711,271.864,2.52328e-06
27,0,13.8025,5.00367,62.8467,-12621.5,-235.107,-3922.67,-201.259,99.1706,5.64869e-07,-2.7406,-0.903324,832.361,-23636.4,-14174.1,245.904,222.029,271.603,2.57127e-06
27,1,15.6335,6.83472,62.8467,-13353.9,-1089.6,-3739.57,-187.663,87.5165,2.61788e-06,-2.13025,-1.2085,829.919,-23270.1,-14174.1,612.115,222.079,271.961,2.57884e-06
28,0,13.4973,4.08814,57.9639,-12804.6,-601.318,-3739.57,-194.626,79.094,1.56643e-06,-2.43543,-0.292973,830.53,-24185.7,-13929.9,612.115,221.772,270.879,2.53256e-06
28,1,13.4973,7.1399,64.0674,-12804.6,-601.318,-3831.12,-195.614,100.139,1.4172e-06,-2.13025,-0.903324,829.309,-23636.4,-14296.2,795.221,222.239,271.499,2.60296e-06
29,0,14.4128,6.83472,61.626,-12621.5,-845.458,-3831.12,-191.281,95.1926,2.07154e-06,-2.7406,-0.292973,829.919,-23819.5,-13807.9,703.668,221.638,271.299,2.51221e-06
29,1,12.2766,5.00367,62.8467,-12804.6,-1089.6,-3922.67,-187.663,96.2571,2.61788e-06,-1.21472,-0.598148,828.699,-23636.4,-14418.2,520.563,222.399,271.478,2.62712e-06
30,0,12.8869,6.22437,67.1191,-13170.8,-1211.67,-3739.57,-186.947,103.77,2.72585e-06,-1.21472,-0.598148,832.971,-23636.4,-13319.6,795.221,220.99,271.624,2.41449e-06
30,1,12.5818,5.30884,63.457,-13353.9,-1211.67,-3922.67,-185.906,89.5603,2.88316e-06,-2.7406,-1.2085,829.309,-24185.7,-14296.2,520.563,222.239,270.836,2.60296e-06
31,0,15.6335,6.22437,61.626,-12987.7,-357.177,-3922.67,-199.204,89.2501,8.75154e-07,-2.13025,-0.598148,832.361,-24002.6,-14418.2,612.115,222.322,271.163,2.61556e-06
31,1,13.8025,6.52954,68.3398,-12621.5,-479.247,-3739.57,-197.987,115.313,1.05889e-06,-2.13025,-0.598148,832.971,-23636.4,-14296.2,703.668,222.163,271.624,2.59152e-06
32,0,15.6335,6.22437,61.626,-11705.9,-723.388,-3739.56,-193.262,110.049,1.77244e-06,-1.5199,-0.598148,833.581,-23819.5,-14540.3,612.115,222.443,271.425,2.63384e-06
32,1,15.3284,3.78296,68.9502,-12987.7,-479.247,-4014.22,-198.049,111.637,1.04952e-06,-2.13025,-1.2085,833.581,-24002.6,-12831.3,520.563,220.393,271.206,2.32428e-06
33,0,14.4128,5.00367,62.8467,-12987.7,-845.458,-3739.57,-191.547,93.3436,2.0313e-06,-2.13025,-0.292973,832.361,-23636.4,-14540.3,337.457,222.469,271.603,2.63771e-06
33,1,13.4973,5.30884,62.2363,-12621.5,-479.247,-3922.67,-197.3,97.2011,1.16273e-06,-2.7406,0.92773,832.971,-24185.7,-14418.2,520.563,222.309,270.965,2.61365e-06
34,0,13.4973,6.83472,60.4053,-12804.6,-723.388,-3922.67,-193.024,88.0224,1.80826e-06,-3.04578,-0.903324,836.633,-23819.5,-14662.4,703.668,222.525,271.529,2.64627e-06
34,1,13.4973,6.83472,61.626,-11889,-845.458,-4014.22,-191.281,107.078,2.07154e-06,-1.82507,-0.292973,832.361,-23819.5,-14540.3,1252.98,222.469,271.383,2.63771e-06
35,0,13.4973,5.61402,61.0156,-12255.2,-967.529,-3739.57,-189.143,99.1457,2.39435e-06,-1.82507,-1.2085,828.088,-23453.2,-14662.4,886.774,222.706,271.678,2.67357e-06
35,1,13.8025,5.91919,59.1846,-13170.8,-845.458,-3922.67,-190.715,77.4627,2.15699e-06,-1.21472,-0.598148,832.361,-24185.7,-14784.4,520.563,222.762,270.943,2.682e-06
36,0,14.4128,6.22437,64.0674,-12621.5,-357.177,-3922.67,-199.425,102.997,8.41805e-07,-3.9613,-0.903324,835.413,-24002.6,-14784.4,337.457,222.697,271.269,2.6722e-06
36,1,14.718,5.91919,62.8467,-13170.8,-967.529,-3922.67,-189.605,90.4301,2.32459e-06,-2.43543,-0.903324,833.581,-23453.2,-14784.4,520.563,222.736,271.864,2.67807e-06
37,0,14.718,5.61402,63.457,-13353.9,131.104,-3922.67,-207.066,89.5603,-3.11962e-07,-2.13025,-0.903324,829.309,-23819.5,-14662.4,337.457,222.68,271.278,2.66964e-06
37,1,14.718,5.30884,61.626,-13537,-113.036,-3831.12,-203.166,80.3364,2.76962e-07,-1.21472,-0.903324,831.14,-23636.4,-15394.8,520.563,223.523,271.562,2.79682e-06
38,0,13.8025,6.83472,61.0156,-12987.7,-845.458,-3831.12,-191.144,87.1419,2.09226e-06,-2.13025,-1.2085,829.919,-24185.7,-15028.6,612.115,223.108,270.858,2.7343e-06
38,1,13.1921,6.22437,61.626,-12804.6,-845.458,-3922.67,-191.281,92.2213,2.07154e-06,-0.604371,-0.292973,832.361,-24002.6,-14784.4,703.668,222.762,271.163,2.682e-06
39,0,14.4128,7.75025,62.2363,-12804.6,-967.529,-3648.01,-189.454,94.259,2.34739e-06,-1.21472,-0.598148,832.971,-24002.6,-14906.5,703.668,222.896,271.184,2.70216e-06
39,1,14.1077,5.30884,62.2363,-12621.5,-845.458,-4105.78,-191.415,97.2011,2.05122e-06,-1.5199,0.0122031,827.478,-24185.7,-14906.5,886.773,223.014,270.772,2.7201e-06
40,0,12.8869,5.00367,56.1328,-12804.6,9.03388,-3831.12,-205.161,71.8881,-2.43009e-08,-1.82507,-0.292973,831.14,-24002.6,-15150.6,703.668,223.229,271.121,2.75246e-06
40,1,15.0232,4.69849,57.3535,-12438.4,-845.458,-3648.01,-190.259,83.1283,2.22586e-06,-2.7406,-0.292973,831.75,-24185.7,-15272.7,520.563,223.362,270.922,2.77261e-06
41,0,15.3284,5.30884,59.7949,-12987.7,-479.247,-3648.01,-196.985,82.7965,1.21021e-06,-1.82507,-1.2085,832.971,-23636.4,-14784.4,520.563,222.749,271.624,2.68003e-06
41,1,13.1921,5.91919,61.626,-11889,-845.458,-3648.01,-191.281,107.078,2.07154e-06,-1.21472,-0.903324,831.75,-24002.6,-14906.5,612.115,222.922,271.142,2.70612e-06
42,0,12.8869,7.44507,60.4053,-12804.6,-357.177,-3922.67,-199.087,88.0224,8.9284e-07,-2.13025,0.317379,831.14,-24002.6,-15150.6,62.7989,223.229,271.121,2.75246e-06
42,1,14.1077,4.39331,60.4053,-12804.6,253.175,-3556.46,-209.191,88.0224,-6.32863e-07,-0.60437,-0.598148,829.919,-24185.7,-15150.6,612.115,223.256,270.858,2.75651e-06
43,0,15.0232,7.75025,61.0156,-12804.6,-357.177,-3831.12,-199.146,90.1429,8.83909e-07,-1.21472,-0.598148,832.971,-23636.4,-14784.4,703.668,222.749,271.624,2.68003e-06
43,1,13.1921,4.08814,61.0156,-12804.6,-845.458,-3739.57,-191.144,90.1429,2.09226e-06,-1.82507,-1.2085,833.581,-24185.7,-15638.9,703.668,223.761,270.986,2.83285e-06
44,0,14.718,7.1399,59.1846,-12804.6,1107.67,-4105.78,-223.715,83.6503,-2.82596e-06,-1.21472,-1.51368,831.75,-24002.6,-15272.7,886.773,223.362,271.142,2.77261e-06
44,1,13.4973,5.91919,62.8467,-12621.5,-601.318,-3739.57,-195.432,99.1706,1.44473e-06,-0.604371,-0.292973,834.192,-23819.5,-15394.8,520.563,223.455,271.446,2.78659e-06
45,0,14.1077,5.61402,59.1846,-11705.9,-601.318,-3922.67,-194.84,102.213,1.53412e-06,-0.604371,-0.598148,837.854,-24002.6,-15272.7,795.221,223.228,271.352,2.75241e-06
45,1,15.6335,4.39331,62.8467,-12804.6,-967.529,-4105.78,-189.605,96.2571,2.32459e-06,-1.21472,-0.598148,831.75,-23636.4,-15394.8,703.668,223.509,271.582,2.79477e-06
46,0,13.4973,5.00367,61.626,-13170.8,-967.529,-3739.57,-189.3,86.2788,2.37064e-06,-1.82507,0.317379,833.581,-24002.6,-15272.7,520.563,223.322,271.206,2.76652e-06
46,1,14.4128,5.91919,63.457,-12804.6,-235.107,-3922.67,-201.295,98.2168,5.59436e-07,-1.21472,0.0122031,832.361,-23819.5,-15761,703.668,223.935,271.383,2.85915e-06
47,0,16.5491,8.66578,65.8984,-12987.7,-601.318,-3556.46,-195.875,102.914,1.37782e-06,-0.909546,0.0122031,832.361,-24368.8,-15394.8,703.668,223.495,270.723,2.79272e-06
47,1,14.1077,5.30884,61.626,-12438.4,-845.458,-3831.12,-191.281,98.1638,2.07154e-06,-0.604371,0.0122031,832.361,-24002.6,-15394.8,520.563,223.495,271.163,2.79272e-06
48,0,11.9714,5.30884,60.4053,-13170.8,-967.529,-3831.12,-188.983,81.9599,2.41854e-06,0.616332,-0.292973,835.413,-24002.6,-15516.9,520.563,223.574,271.269,2.80458e-06
48,1,14.1077,5.61402,62.8467,-12621.5,-967.529,-4197.33,-189.605,99.1706,2.32459e-06,0.921509,0.0122031,830.53,-24002.6,-15516.9,795.221,223.683,271.1,2.82107e-06
49,0,14.718,7.44507,63.457,-12621.5,-479.247,-4014.22,-197.448,101.102,1.14037e-06,-1.82507,-0.598148,834.192,-24185.7,-15883.1,520.563,224.04,271.007,2.87497e-06
49,1,14.1077,5.30884,63.457,-12621.5,-845.458,-4014.22,-191.677,101.102,2.01177e-06,-0.909546,-0.903324,831.75,-24185.7,-15516.9,429.01,223.656,270.922,2.81693e-06
50,0,12.5818,6.52954,64.6777,-13170.8,-601.318,-3648.01,-195.703,96.3631,1.40383e-06,-0.909546,-0.598148,831.75,-23819.5,-15761,520.563,223.949,271.362,2.86125e-06
50,1,14.1077,6.52954,61.0156,-12438.4,-601.318,-3831.12,-195.145,96.1448,1.48809e-06,-0.604371,1.23291,832.361,-24002.6,-15638.9,703.668,223.789,271.163,2.83701e-06
51,0,14.4128,5.91919,63.457,-13353.9,-601.318,-3831.12,-195.524,89.5603,1.43083e-06,-1.21472,0.622555,832.361,-24185.7,-15883.1,703.668,224.082,270.943,2.88129e-06
51,1,13.8025,5.91919,62.8467,-13170.8,-357.177,-3922.67,-199.317,90.4301,8.58156e-07,-0.909546,-0.292973,829.919,-23819.5,-15883.1,703.668,224.138,271.299,2.88977e-06
52,0,14.1077,4.39331,62.2363,-11522.8,-357.177,-3739.56,-199.261,114.854,8.66572e-07,-0.909546,-0.598148,831.14,-24185.7,-16005.1,703.668,224.257,270.901,2.9077e-06
52,1,12.5818,6.52954,63.457,-13353.9,-1211.67,-3831.12,-185.906,89.5603,2.88316e-06,0.311157,-0.903324,832.971,-24002.6,-15761,703.668,223.921,271.184,2.85706e-06
53,0,14.1077,5.91919,65.8984,-12804.6,-845.458,-3739.57,-192.17,105.692,1.93723e-06,-1.21472,-0.292973,834.192,-24002.6,-15883.1,703.668,224.04,271.227,2.87497e-06
53,1,14.1077,6.22437,62.8467,-12987.7,-601.318,-4105.78,-195.432,93.3436,1.44473e-06,-0.909546,-0.598148,831.14,-24368.8,-15761,795.221,223.963,270.68,2.86335e-06
54,0,15.0232,6.52954,61.0156,-13170.8,497.315,-3831.12,-213.151,84.1409,-1.23071e-06,-0.604371,0.0122031,834.192,-24185.7,-15394.8,978.326,223.455,271.007,2.78659e-06
54,1,14.1077,7.1399,62.8467,-12987.7,-967.529,-3739.57,-189.605,93.3436,2.32459e-06,-2.13025,-1.2085,830.53,-24185.7,-15761,612.115,223.977,270.879,2.86545e-06
55,0,15.3284,5.91919,62.8467,-12072.1,9.03388,-3831.12,-205.144,107.911,-2.17048e-08,-0.909546,0.92773,832.361,-24185.7,-16249.3,795.221,224.522,270.943,2.94773e-06
55,1,13.4973,5.61402,64.0674,-12621.5,-479.247,-3831.12,-197.52,102.997,1.1295e-06,-0.299195,0.317379,833.581,-24002.6,-16005.1,520.563,224.2,271.206,2.89919e-06
56,0,13.8025,6.52954,64.6777,-12804.6,-845.458,-3464.91,-191.928,102.025,1.9738e-06,-0.604371,0.0122031,832.971,-24185.7,-16127.2,612.115,224.361,270.965,2.92344e-06
56,1,12.8869,5.91919,64.6777,-12621.5,-601.318,-3464.91,-195.703,104.856,1.40383e-06,-1.21472,0.317379,831.14,-24185.7,-15761,978.326,223.963,270.901,2.86335e-06
57,0,14.1077,8.05542,61.0156,-11889,9.03388,-3739.57,-205.148,105.148,-2.23562e-08,-1.21472,0.92773,829.919,-24002.6,-16005.1,886.773,224.285,271.078,2.91198e-06
57,1,14.1077,5.61402,64.0674,-13170.8,-113.036,-4014.22,-203.236,94.4231,2.66407e-07,-1.5199,-0.598148,832.361,-24735,-16127.2,429.01,224.375,270.283,2.92558e-06
58,0,13.8025,5.30884,63.457,-12255.2,-845.458,-3922.67,-191.677,106.873,2.01177e-06,0.00598164,0.92773,828.088,-24185.7,-15761,795.221,224.033,270.793,2.8739e-06
58,1,12.2766,6.22437,62.8467,-12072.1,-601.318,-4288.88,-195.432,107.911,1.44473e-06,-1.21472,0.0122031,831.14,-24185.7,-15761,429.01,223.963,270.901,2.86335e-06
59,0,14.4128,6.83472,63.457,-12438.4,-845.458,-3648.01,-191.677,103.988,2.01177e-06,-0.299194,0.92773,827.478,-24185.7,-16005.1,886.773,224.342,270.772,2.92057e-06
59,1,11.9714,6.52954,61.626,-10973.5,-235.107,-4014.22,-201.185,121.934,5.76058e-07,-0.60437,-1.2085,828.088,-24002.6,-15883.1,886.773,224.18,271.015,2.89616e-06
60,0,13.1921,4.69849,61.0156,-12072.1,-1699.95,-3922.67,-177.139,102.147,4.20688e-06,-0.909546,0.317379,829.309,-24368.8,-15883.1,429.01,224.152,270.616,2.8919e-06
60,1,14.4128,5.00367,62.2363,-13353.9,-1089.6,-3922.67,-187.493,85.4327,2.64355e-06,0.616333,1.23291,829.309,-24002.6,-16127.2,612.115,224.447,271.057,2.93635e-06
61,0,14.4128,7.1399,61.0156,-12438.4,-723.388,-4288.88,-193.144,96.1448,1.79017e-06,-0.909546,0.622555,832.361,-24002.6,-16127.2,703.668,224.375,271.163,2.92558e-06
61,1,14.1077,5.61402,62.8467,-12438.4,-479.247,-3831.12,-197.374,102.084,1.15144e-06,0.311157,1.23291,828.088,-24185.7,-15883.1,703.668,224.18,270.793,2.89616e-06
62,0,14.718,5.91919,64.6777,-12804.6,-235.107,-3922.67,-201.365,102.025,5.48877e-07,0.616333,1.53808,826.257,-24185.7,-15883.1,886.773,224.223,270.729,2.90258e-06
62,1,15.9387,6.52954,63.457,-13353.9,-601.318,-3831.12,-195.524,89.5603,1.43083e-06,0.311158,-0.292973,825.037,-24368.8,-16249.3,612.115,224.695,270.463,2.9739e-06
63,0,15.9387,6.52954,59.7949,-12621.5,-967.529,-3739.57,-188.819,88.9209,2.44323e-06,-0.60437,-1.51368,830.53,-24368.8,-16249.3,429.01,224.565,270.659,2.95423e-06
63,1,14.4128,5.61402,62.2363,-12621.5,-1089.6,-3922.67,-187.493,97.2011,2.64355e-06,-1.5199,0.317379,831.14,-24368.8,-16249.3,703.668,224.551,270.68,2.95206e-06
64,0,14.1077,8.05542,61.626,-13170.8,-357.177,-3922.67,-199.204,86.2788,8.75154e-07,-0.299194,0.622555,829.919,-24185.7,-16005.1,520.563,224.285,270.858,2.91198e-06
64,1,14.4128,4.39331,62.8467,-12987.7,-845.458,-4105.78,-191.547,93.3436,2.0313e-06,-0.60437,0.0122031,829.309,-24002.6,-16249.3,612.115,224.594,271.057,2.95857e-06
65,0,12.5818,6.22437,57.9639,-12255.2,-479.247,-4014.22,-196.732,88.5709,1.24844e-06,0.00598146,0.0122031,829.309,-24185.7,-15883.1,703.668,224.152,270.836,2.8919e-06
65,1,15.3284,6.52954,62.8467,-11889,-1089.6,-3464.91,-187.663,110.825,2.61788e-06,0.311158,0.317379,826.868,-24551.9,-16249.3,703.668,224.652,270.307,2.96731e-06
66,0,13.8025,5.61402,63.457,-12438.4,-479.247,-3922.67,-197.448,103.988,1.14037e-06,0.616332,0.317379,833.581,-24368.8,-16005.1,703.668,224.2,270.766,2.89919e-06
66,1,14.1077,6.83472,62.2363,-12438.4,-357.177,-3831.12,-199.261,100.143,8.66572e-07,-0.60437,0.622555,828.699,-24551.9,-16493.4,795.221,224.903,270.373,3.00524e-06
67,0,14.4128,6.22437,61.626,-13353.9,-1211.67,-3648.01,-185.338,83.3076,2.96883e-06,-0.909546,0.92773,826.868,-24551.9,-16371.3,612.115,224.799,270.307,2.9896e-06
67,1,14.4128,5.61402,61.0156,-11889,-113.036,-3648.01,-203.147,105.148,2.79732e-07,-0.909546,-0.292973,832.361,-24002.6,-16493.4,978.326,224.815,271.163,2.99202e-06
