Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
21,1,13.4973,4.08814,61.626,-12804.6,-967.529,-3922.67,-189.3,92.2213,2.37064e-06,0,0,0,0,0,0,205,300,0
22,0,13.4973,7.44507,62.8467,-12621.5,-1211.67,-3831.12,-185.72,99.1706,2.91116e-06,0,0,0,0,0,0,205,300,0
22,1,12.2766,3.47779,57.9639,-11889,-845.458,-3648.01,-190.414,94.8888,2.20242e-06,0,0,0,0,0,0,205,300,0
23,0,15.0232,5.30884,64.0674,-12255.2,-479.247,-3739.57,-197.52,108.713,1.1295e-06,0,0,0,0,0,0,205,300,0
23,1,15.6335,5.91919,61.0156,-11889,-1089.6,-3739.57,-187.142,105.148,2.69644e-06,0,0,0,0,0,0,205,300,0
24,0,15.3284,6.52954,62.2363,-12987.7,-479.247,-3831.12,-197.3,91.3169,1.16273e-06,0,0,0,0,0,0,205,300,0
24,1,13.1921,6.83472,63.457,-12621.5,-1089.6,-4105.78,-187.829,101.102,2.5927e-06,0,0,0,0,0,0,205,300,0
25,0,14.4128,6.52954,62.8467,-12621.5,-1333.74,-4105.78,-183.778,99.1706,3.20445e-06,0,0,0,0,0,0,205,300,0
25,1,14.718,6.52954,62.2363,-12621.5,131.104,-4014.22,-207.107,97.2011,-3.18081e-07,0,0,0,0,0,0,205,300,0
26,0,15.0232,6.22437,62.2363,-12621.5,-601.318,-3831.12,-195.338,97.2011,1.4589e-06,0,0,0,0,0,0,205,300,0
26,1,15.6335,6.83472,60.4053,-13353.9,-723.388,-3922.67,-193.024,78.9286,1.80826e-06,0,0,0,0,0,0,205,300,0
27,0,16.8542,5.61402,59.7949,-11522.8,9.03388,-3831.12,-205.151,107.294,-2.28126e-08,0,0,0,0,0,0,205,300,0
27,1,14.718,4.39331,62.2363,-12621.5,-235.107,-3831.12,-201.222,97.2011,5.70409e-07,0,0,0,0,0,0,205,300,0
28,0,10.7507,5.61402,62.8467,-12621.5,-845.458,-3831.12,-191.547,99.1706,2.0313e-06,0,0,0,0,0,0,205,300,0
28,1,12.8869,5.30884,60.4053,-12621.5,-723.388,-4014.22,-193.024,91.0537,1.80826e-06,0,0,0,0,0,0,205,300,0
29,0,13.1921,6.83472,61.0156,-12987.7,-723.388,-4105.78,-193.144,87.1419,1.79017e-06,0,0,0,0,0,0,205,300,0
29,1,14.4128,7.1399,58.5742,-12438.4,-1089.6,-4105.78,-186.398,87.648,2.80883e-06,0,0,0,0,0,0,205,300,0
30,0,13.8025,6.83472,61.0156,-13353.9,-845.458,-4105.78,-191.144,81.14,2.09226e-06,0,0,0,0,0,0,205,300,0
30,1,13.4973,6.52954,62.2363,-12987.7,-845.458,-3648.01,-191.415,91.3169,2.05122e-06,0,0,0,0,0,0,205,300,0
31,0,14.1077,5.30884,62.2363,-11889,-845.458,-4014.22,-191.415,108.97,2.05122e-06,0,0,0,0,0,0,205,300,0
31,1,14.718,5.30884,58.5742,-12621.5,-479.247,-3922.67,-196.818,84.522,1.23543e-06,0,0,0,0,0,0,205,300,0
32,0,14.1077,5.91919,61.0156,-13353.9,-1577.88,-3831.12,-179.14,81.14,3.90479e-06,0,0,0,0,0,0,205,300,0
