Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
1,0,13.1921,5.61402,61.626,-12438.4,-967.529,-3739.57,-189.3,98.1638,2.37064e-06,0,0,0,0,0,0,205,300,0
1,1,12.5818,5.61402,64.0674,-12804.6,253.175,-3922.67,-208.952,100.139,-5.96689e-07,0,0,0,0,0,0,205,300,0
2,0,14.1077,5.91919,62.8467,-12255.2,-601.318,-3739.57,-195.432,104.998,1.44473e-06,0,0,0,0,0,0,205,300,0
2,1,14.4128,7.75025,62.2363,-12804.6,131.104,-3739.57,-207.107,94.259,-3.18081e-07,0,0,0,0,0,0,205,300,0
3,0,13.8025,3.78296,60.4053,-12621.5,-601.318,-4105.78,-195.045,91.0537,1.50312e-06,0,0,0,0,0,0,205,300,0
3,1,13.4973,5.61402,63.457,-12804.6,-845.458,-3831.12,-191.677,98.2168,2.01177e-06,0,0,0,0,0,0,205,300,0
4,0,13.1921,6.83472,63.457,-11889,9.03388,-3922.67,-205.142,112.644,-2.14961e-08,0,0,0,0,0,0,205,300,0
4,1,15.3284,6.52954,63.457,-12438.4,-845.458,-3831.12,-191.677,103.988,2.01177e-06,0,0,0,0,0,0,205,300,0
5,0,12.8869,5.00367,62.2363,-12438.4,-845.458,-3922.67,-191.415,100.143,2.05122e-06,0,0,0,0,0,0,205,300,0
5,1,13.1921,5.00367,59.7949,-12255.2,-1211.67,-3739.57,-184.736,95.0453,3.05974e-06,0,0,0,0,0,0,205,300,0
6,0,15.6335,8.3606,63.457,-11156.6,-357.177,-3922.67,-199.371,124.186,8.49902e-07,0,0,0,0,0,0,205,300,0
6,1,14.718,5.91919,62.8467,-13353.9,-1455.81,-4105.78,-181.836,87.5165,3.49774e-06,0,0,0,0,0,0,205,300,0
7,0,15.3284,7.44507,62.8467,-13170.8,-1089.6,-4105.78,-187.663,90.4301,2.61788e-06,0,0,0,0,0,0,205,300,0
7,1,14.4128,8.3606,65.8984,-12438.4,-723.388,-3922.67,-194.023,111.25,1.65753e-06,0,0,0,0,0,0,205,300,0
8,0,15.0232,7.44507,61.626,-12987.7,-967.529,-3831.12,-189.3,89.2501,2.37064e-06,0,0,0,0,0,0,205,300,0
8,1,14.1077,5.30884,60.4053,-13903.2,-1089.6,-3922.67,-186.962,69.8347,2.72368e-06,0,0,0,0,0,0,205,300,0
9,0,12.8869,3.78296,62.2363,-12438.4,-1455.81,-3922.67,-181.608,100.143,3.53204e-06,0,0,0,0,0,0,205,300,0
9,1,17.1594,5.61402,64.0674,-11889,-1089.6,-4197.33,-187.993,114.429,2.568e-06,0,0,0,0,0,0,205,300,0
10,0,14.718,6.22437,62.8467,-12804.6,-479.247,-3922.67,-197.374,96.2571,1.15144e-06,0,0,0,0,0,0,205,300,0
