Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
21,1,13.4973,6.22437,63.457,-12438.4,-967.529,-4014.22,-189.753,103.988,2.30223e-06,0,0,0,0,0,0,205,300,0
22,0,15.0232,7.44507,64.0674,-11889,-845.458,-3922.67,-191.804,114.429,1.9926e-06,0,0,0,0,0,0,205,300,0
22,1,13.8025,6.22437,59.1846,-12438.4,-845.458,-4105.78,-190.715,89.8379,2.15699e-06,0,0,0,0,0,0,205,300,0
23,0,13.8025,5.00367,62.2363,-12621.5,-601.318,-3831.12,-195.338,97.2011,1.4589e-06,0,0,0,0,0,0,205,300,0
23,1,14.1077,5.00367,60.4053,-12255.2,-357.177,-4105.78,-199.087,97.1163,8.9284e-07,0,0,0,0,0,0,205,300,0
24,0,13.1921,7.44507,64.6777,-12255.2,375.245,-3556.46,-210.802,110.518,-8.76042e-07,0,0,0,0,0,0,205,300,0
24,1,15.3284,7.1399,61.626,-12804.6,-479.247,-3922.67,-197.223,92.2213,1.17425e-06,0,0,0,0,0,0,205,300,0
25,0,14.1077,6.52954,65.2881,-12621.5,-723.388,-3922.67,-193.92,106.681,1.67302e-06,0,0,0,0,0,0,205,300,0
25,1,14.4128,5.91919,64.6777,-13353.9,-1211.67,-3922.67,-186.266,93.532,2.82875e-06,0,0,0,0,0,0,205,300,0
26,0,13.4973,5.30884,64.0674,-12804.6,619.385,-3831.12,-214.668,100.139,-1.45978e-06,0,0,0,0,0,0,205,300,0
26,1,14.4128,6.52954,57.9639,-13353.9,-967.529,-3831.12,-188.308,69.6172,2.52041e-06,0,0,0,0,0,0,205,300,0
27,0,15.6335,5.00367,60.4053,-12255.2,-723.388,-3831.12,-193.024,97.1163,1.80826e-06,0,0,0,0,0,0,205,300,0
27,1,11.3611,6.52954,61.626,-12621.5,-601.318,-3739.57,-195.242,95.1926,1.47335e-06,0,0,0,0,0,0,205,300,0
28,0,14.1077,5.30884,61.626,-12621.5,-479.247,-4105.78,-197.223,95.1926,1.17425e-06,0,0,0,0,0,0,205,300,0
28,1,13.8025,5.91919,62.8467,-12621.5,-357.177,-4014.22,-199.317,99.1706,8.58156e-07,0,0,0,0,0,0,205,300,0
29,0,15.9387,7.44507,67.7295,-12987.7,-1089.6,-3922.67,-188.912,108.242,2.42915e-06,0,0,0,0,0,0,205,300,0
29,1,15.0232,7.75025,59.7949,-12804.6,-1089.6,-3922.67,-186.778,85.8587,2.75149e-06,0,0,0,0,0,0,205,300,0
30,0,12.5818,5.91919,57.9639,-12804.6,-601.318,-4197.33,-194.626,79.094,1.56643e-06,0,0,0,0,0,0,205,300,0
30,1,14.4128,5.61402,63.457,-12072.1,-601.318,-3922.67,-195.524,109.759,1.43083e-06,0,0,0,0,0,0,205,300,0
31,0,14.718,7.44507,62.8467,-12072.1,-1333.74,-3831.12,-183.778,107.911,3.20445e-06,0,0,0,0,0,0,205,300,0
31,1,14.718,5.00367,62.2363,-12438.4,-235.107,-3739.57,-201.222,100.143,5.70409e-07,0,0,0,0,0,0,205,300,0
32,0,13.8025,5.30884,67.7295,-13170.8,-845.458,-3556.46,-192.517,105.539,1.88486e-06,0,0,0,0,0,0,205,300,0
32,1,15.3284,5.30884,64.6777,-12621.5,-479.247,-3831.12,-197.59,104.856,1.11884e-06,0,0,0,0,0,0,205,300,0
