Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
21,1,14.4128,5.30884,64.0674,-12621.5,-845.458,-3922.67,-191.804,102.997,1.9926e-06,0,0,0,0,0,0,205,300,0
22,0,13.8025,6.83472,61.626,-12255.2,9.03388,-3739.57,-205.147,101.135,-2.21348e-08,0,0,0,0,0,0,205,300,0
22,1,14.718,8.05542,61.626,-11889,-1089.6,-3831.12,-187.319,107.078,2.66973e-06,0,0,0,0,0,0,205,300,0
23,0,11.9714,5.91919,62.8467,-13720.1,-845.458,-3922.67,-191.547,81.6895,2.0313e-06,0,0,0,0,0,0,205,300,0
23,1,14.718,7.1399,59.7949,-12987.7,-113.036,-3831.12,-203.11,82.7965,2.85443e-07,0,0,0,0,0,0,205,300,0
24,0,14.4128,5.91919,63.457,-12255.2,-1333.74,-3281.8,-183.982,106.873,3.17363e-06,0,0,0,0,0,0,205,300,0
24,1,15.9387,7.1399,60.4053,-11522.8,-967.529,-3739.56,-188.983,109.241,2.41854e-06,0,0,0,0,0,0,205,300,0
25,0,15.0232,7.1399,59.1846,-12804.6,-1455.81,-4014.22,-180.402,83.6503,3.71416e-06,0,0,0,0,0,0,205,300,0
25,1,13.1921,5.61402,60.4053,-12621.5,-357.177,-3831.12,-199.087,91.0537,8.9284e-07,0,0,0,0,0,0,205,300,0
26,0,14.4128,8.05542,56.7432,-12804.6,-601.318,-3739.57,-194.403,74.3417,1.60013e-06,0,0,0,0,0,0,205,300,0
26,1,13.8025,4.39331,55.5225,-11889,-1089.6,-3831.12,-185.376,85.8698,2.96321e-06,0,0,0,0,0,0,205,300,0
27,0,13.8025,6.83472,52.4707,-12804.6,-479.247,-3922.67,-195.866,55.9674,1.37914e-06,0,0,0,0,0,0,205,300,0
27,1,12.2766,2.25708,61.0156,-13353.9,-967.529,-4014.22,-189.143,81.14,2.39435e-06,0,0,0,0,0,0,205,300,0
28,0,10.7507,3.17261,62.2363,-12804.6,-845.458,-4105.78,-191.415,94.259,2.05122e-06,0,0,0,0,0,0,205,300,0
28,1,11.9714,1.34156,68.9502,-12621.5,-601.318,-3831.12,-196.279,116.948,1.31684e-06,0,0,0,0,0,0,205,300,0
29,0,13.1921,4.69849,66.5088,-12621.5,-479.247,-3739.57,-197.794,110.229,1.08804e-06,0,0,0,0,0,0,205,300,0
29,1,14.718,7.44507,64.6777,-11889,-967.529,-4014.22,-190.041,116.18,2.25878e-06,0,0,0,0,0,0,205,300,0
30,0,13.1921,8.3606,65.2881,-12255.2,-967.529,-3556.46,-190.181,112.29,2.23766e-06,0,0,0,0,0,0,205,300,0
30,1,13.1921,7.1399,64.6777,-11522.8,-967.529,-3922.67,-190.041,121.842,2.25878e-06,0,0,0,0,0,0,205,300,0
31,0,14.1077,8.97095,64.6777,-12255.2,-357.177,-3922.67,-199.478,110.518,8.33861e-07,0,0,0,0,0,0,205,300,0
31,1,12.5818,5.61402,65.2881,-13353.9,-723.388,-3648.01,-193.92,95.4622,1.67302e-06,0,0,0,0,0,0,205,300,0
32,0,12.5818,5.30884,67.1191,-12804.6,-845.458,-3739.57,-192.404,109.226,1.902e-06,0,0,0,0,0,0,205,300,0
32,1,15.9387,4.39331,62.2363,-12621.5,-113.036,-3556.46,-203.184,97.2011,2.74245e-07,0,0,0,0,0,0,205,300,0
33,0,16.5491,4.69849,62.2363,-11889,-479.247,-3648.01,-197.3,108.97,1.16273e-06,0,0,0,0,0,0,205,300,0
33,1,14.4128,3.78296,61.0156,-13353.9,-845.458,-3739.57,-191.144,81.14,2.09226e-06,0,0,0,0,0,0,205,300,0
34,0,17.1594,5.00367,66.5088,-13170.8,-479.247,-4288.88,-197.794,101.969,1.08804e-06,0,0,0,0,0,0,205,300,0
34,1,14.4128,4.69849,68.3398,-11889,-479.247,-3739.57,-197.987,126.031,1.05889e-06,0,0,0,0,0,0,205,300,0
35,0,11.3611,6.52954,64.0674,-12438.4,-845.458,-3922.67,-191.804,105.855,1.9926e-06,0,0,0,0,0,0,205,300,0
35,1,12.5818,6.52954,69.5605,-12621.5,-845.458,-3556.46,-192.846,118.554,1.83525e-06,0,0,0,0,0,0,205,300,0
36,0,14.1077,6.22437,70.7813,-11522.8,131.104,-4288.88,-206.852,137.205,-2.79681e-07,0,0,0,0,0,0,205,300,0
36,1,13.4973,5.61402,68.3398,-11522.8,-601.318,-4014.22,-196.201,131.389,1.3286e-06,0,0,0,0,0,0,205,300,0
37,0,13.1921,5.00367,70.1709,-12072.1,-723.388,-3739.57,-194.691,127.961,1.55661e-06,0,0,0,0,0,0,205,300,0
37,1,14.718,4.08814,68.9502,-12987.7,-845.458,-3464.91,-192.738,111.637,1.85149e-06,0,0,0,0,0,0,205,300,0
38,0,15.6335,7.1399,68.3398,-12072.1,-601.318,-3922.67,-196.201,123.351,1.3286e-06,0,0,0,0,0,0,205,300,0
38,1,15.9387,5.30884,65.8984,-13353.9,-479.247,-3739.57,-197.727,97.3566,1.09812e-06,0,0,0,0,0,0,205,300,0
39,0,14.718,4.39331,64.6777,-12438.4,-1089.6,-4014.22,-188.153,107.687,2.54376e-06,0,0,0,0,0,0,205,300,0
39,1,14.718,7.44507,56.1328,-11889,-113.036,-3648.01,-202.986,88.1981,3.04065e-07,0,0,0,0,0,0,205,300,0
40,0,14.1077,4.39331,63.457,-12804.6,-601.318,-3739.57,-195.524,98.2168,1.43083e-06,0,0,0,0,0,0,205,300,0
40,1,12.2766,6.83472,64.6777,-13353.9,-357.177,-3739.57,-199.478,93.532,8.33861e-07,0,0,0,0,0,0,205,300,0
