Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
21,1,13.1921,5.61402,61.0156,-12072.1,497.315,-3922.67,-213.151,102.147,-1.23071e-06,0,0,0,0,0,0,205,300,0
22,0,15.0232,4.69849,61.626,-12804.6,619.385,-3831.12,-215.051,92.2213,-1.51762e-06,0,0,0,0,0,0,205,300,0
22,1,12.5818,7.44507,63.457,-11522.8,-601.318,-3739.56,-195.524,118.415,1.43083e-06,0,0,0,0,0,0,205,300,0
23,0,14.4128,5.30884,59.7949,-12621.5,-601.318,-3831.12,-194.944,88.9209,1.51846e-06,0,0,0,0,0,0,205,300,0
23,1,14.718,5.61402,58.5742,-13353.9,-967.529,-3831.12,-188.482,72.0178,2.49415e-06,0,0,0,0,0,0,205,300,0
24,0,12.5818,6.83472,56.7432,-12621.5,-601.318,-3648.01,-194.403,77.5686,1.60013e-06,0,0,0,0,0,0,205,300,0
24,1,12.5818,5.91919,65.2881,-12621.5,-845.458,-3922.67,-192.05,106.681,1.95534e-06,0,0,0,0,0,0,205,300,0
25,0,13.8025,6.22437,57.9639,-10241.1,-479.247,-4197.33,-196.732,123.319,1.24844e-06,0,0,0,0,0,0,205,300,0
25,1,14.718,5.30884,66.5088,-11889,-723.388,-3922.67,-194.123,121.241,1.64232e-06,0,0,0,0,0,0,205,300,0
26,0,14.1077,4.39331,64.6777,-12987.7,-845.458,-4014.22,-191.928,99.1941,1.9738e-06,0,0,0,0,0,0,205,300,0
26,1,12.8869,5.30884,62.8467,-12987.7,9.03388,-3831.12,-205.144,93.3436,-2.17048e-08,0,0,0,0,0,0,205,300,0
27,0,15.3284,4.69849,62.2363,-11889,-845.458,-3739.57,-191.415,108.97,2.05122e-06,0,0,0,0,0,0,205,300,0
27,1,14.4128,5.91919,60.4053,-12438.4,-845.458,-3922.67,-191.004,94.085,2.1134e-06,0,0,0,0,0,0,205,300,0
28,0,14.4128,5.30884,58.5742,-12072.1,-1455.81,-3922.67,-180.146,93.9001,3.75287e-06,0,0,0,0,0,0,205,300,0
28,1,16.2439,8.05542,61.0156,-12804.6,-845.458,-3922.67,-191.144,90.1429,2.09226e-06,0,0,0,0,0,0,205,300,0
29,0,16.2439,5.30884,58.5742,-12987.7,-601.318,-4288.88,-194.734,78.2699,1.55011e-06,0,0,0,0,0,0,205,300,0
29,1,14.1077,5.30884,61.0156,-13170.8,-601.318,-3831.12,-195.145,84.1409,1.48809e-06,0,0,0,0,0,0,205,300,0
30,0,14.1077,5.91919,62.8467,-12804.6,-601.318,-4014.22,-195.432,96.2571,1.44473e-06,0,0,0,0,0,0,205,300,0
30,1,13.4973,7.1399,61.0156,-12621.5,-479.247,-3922.67,-197.146,93.1438,1.186e-06,0,0,0,0,0,0,205,300,0
31,0,12.5818,5.91919,62.2363,-12621.5,-845.458,-3922.67,-191.415,97.2011,2.05122e-06,0,0,0,0,0,0,205,300,0
31,1,12.8869,5.00367,61.626,-12255.2,-479.247,-3922.67,-197.223,101.135,1.17425e-06,0,0,0,0,0,0,205,300,0
32,0,13.1921,4.39331,60.4053,-12987.7,-1089.6,-3556.46,-186.962,84.9911,2.72368e-06,0,0,0,0,0,0,205,300,0
32,1,14.1077,5.91919,59.1846,-13353.9,-845.458,-3556.46,-190.715,74.3689,2.15699e-06,0,0,0,0,0,0,205,300,0
33,0,12.8869,7.44507,59.1846,-12987.7,-113.036,-3831.12,-203.09,80.5565,2.88386e-07,0,0,0,0,0,0,205,300,0
33,1,14.4128,5.00367,62.2363,-13170.8,-601.318,-4014.22,-195.338,88.3748,1.4589e-06,0,0,0,0,0,0,205,300,0
34,0,13.4973,5.00367,57.3535,-12621.5,-601.318,-3739.57,-194.516,79.9358,1.5831e-06,0,0,0,0,0,0,205,300,0
34,1,13.4973,4.39331,62.2363,-12621.5,-1211.67,-3922.67,-185.531,97.2011,2.93971e-06,0,0,0,0,0,0,205,300,0
35,0,14.4128,6.22437,61.626,-12621.5,-113.036,-3739.57,-203.166,95.1926,2.76962e-07,0,0,0,0,0,0,205,300,0
35,1,13.1921,4.69849,57.9639,-13353.9,-1089.6,-4105.78,-186.202,69.6172,2.8384e-06,0,0,0,0,0,0,205,300,0
36,0,13.1921,6.52954,62.8467,-12621.5,-479.247,-3831.12,-197.374,99.1706,1.15144e-06,0,0,0,0,0,0,205,300,0
36,1,15.3284,6.52954,62.8467,-12987.7,-967.529,-3831.12,-189.605,93.3436,2.32459e-06,0,0,0,0,0,0,205,300,0
37,0,14.4128,6.52954,60.4053,-12621.5,985.596,-3556.46,-221.316,91.0537,-2.46371e-06,0,0,0,0,0,0,205,300,0
37,1,14.4128,5.61402,61.626,-12438.4,-1089.6,-3922.67,-187.319,98.1638,2.66973e-06,0,0,0,0,0,0,205,300,0
38,0,13.1921,6.22437,58.5742,-12804.6,-1455.81,-3922.67,-180.146,81.3959,3.75287e-06,0,0,0,0,0,0,205,300,0
38,1,16.5491,4.08814,60.4053,-11889,-845.458,-3922.67,-191.004,103.179,2.1134e-06,0,0,0,0,0,0,205,300,0
